Station,year,Recording,PeopleCount
Turnham Green,2013,Annual Entry + Exit,6195486
Turnpike Lane,2013,Entry Weekday,15578
Turnpike Lane,2013,Entry Saturday,13051
Turnpike Lane,2013,Entry Sunday,9177
Turnpike Lane,2013,Exit Weekday,15716
Turnpike Lane,2013,Exit Saturday,11837
Turnpike Lane,2013,Exit Sunday,9125
Turnpike Lane,2013,Annual Entry + Exit,10291376
Upminster,2013,Entry Weekday,8042
Upminster,2013,Entry Saturday,4974
Upminster,2013,Entry Sunday,2191
Upminster,2013,Exit Weekday,8593
Upminster,2013,Exit Saturday,4461
Upminster,2013,Exit Sunday,2224
Upminster,2013,Annual Entry + Exit,4959760
Upminster Bridge,2013,Entry Weekday,2049
Upminster Bridge,2013,Entry Saturday,623
Upminster Bridge,2013,Entry Sunday,281
Upminster Bridge,2013,Exit Weekday,1948
Upminster Bridge,2013,Exit Saturday,556
Upminster Bridge,2013,Exit Sunday,248
Upminster Bridge,2013,Annual Entry + Exit,1103760
Upney,2013,Entry Weekday,4000
Upney,2013,Entry Saturday,2334
Upney,2013,Entry Sunday,1527
Upney,2013,Exit Weekday,3550
Upney,2013,Exit Saturday,1950
Upney,2013,Exit Sunday,1249
Upney,2013,Annual Entry + Exit,2296702
Upton Park,2013,Entry Weekday,16658
Upton Park,2013,Entry Saturday,12594
Upton Park,2013,Entry Sunday,8699
Upton Park,2013,Exit Weekday,15738
Upton Park,2013,Exit Saturday,12016
Upton Park,2013,Exit Sunday,8323
Upton Park,2013,Annual Entry + Exit,10480206
Uxbridge,2013,Entry Weekday,12379
Uxbridge,2013,Entry Saturday,7422
Uxbridge,2013,Entry Sunday,4617
Uxbridge,2013,Exit Weekday,12464
Uxbridge,2013,Exit Saturday,6853
Uxbridge,2013,Exit Sunday,4872
Uxbridge,2013,Annual Entry + Exit,7587430
Vauxhall,2013,Entry Weekday,41766
Vauxhall,2013,Entry Saturday,28438
Vauxhall,2013,Entry Sunday,19420
Vauxhall,2013,Exit Weekday,37677
Vauxhall,2013,Exit Saturday,25608
Vauxhall,2013,Exit Sunday,18490
Vauxhall,2013,Annual Entry + Exit,25146161
Victoria,2013,Entry Weekday,128698
Victoria,2013,Entry Saturday,103832
Victoria,2013,Entry Sunday,74678
Victoria,2013,Exit Weekday,128819
Victoria,2013,Exit Saturday,98836
Victoria,2013,Exit Sunday,76027
Victoria,2013,Annual Entry + Exit,84582132
Walthamstow Central,2013,Entry Weekday,26056
Walthamstow Central,2013,Entry Saturday,20710
Walthamstow Central,2013,Entry Sunday,12655
Walthamstow Central,2013,Exit Weekday,25490
Walthamstow Central,2013,Exit Saturday,20069
Walthamstow Central,2013,Exit Sunday,13098
Walthamstow Central,2013,Annual Entry + Exit,16681073
Wanstead,2013,Entry Weekday,4465
Wanstead,2013,Entry Saturday,3172
Wanstead,2013,Entry Sunday,1816
Wanstead,2013,Exit Weekday,4256
Wanstead,2013,Exit Saturday,2899
Wanstead,2013,Exit Sunday,1756
Wanstead,2013,Annual Entry + Exit,2732853
Warren Street,2013,Entry Weekday,31202
Warren Street,2013,Entry Saturday,10917
Warren Street,2013,Entry Sunday,7240
Warren Street,2013,Exit Weekday,30883
Warren Street,2013,Exit Saturday,10003
Warren Street,2013,Exit Sunday,6340
Warren Street,2013,Annual Entry + Exit,17596565
Warwick Avenue,2013,Entry Weekday,7607
Warwick Avenue,2013,Entry Saturday,5413
Warwick Avenue,2013,Entry Sunday,3677
Warwick Avenue,2013,Exit Weekday,6865
Warwick Avenue,2013,Exit Saturday,4846
Warwick Avenue,2013,Exit Sunday,3568
Warwick Avenue,2013,Annual Entry + Exit,4622339
Waterloo,2013,Entry Weekday,144711
Waterloo,2013,Entry Saturday,91517
Waterloo,2013,Entry Sunday,52220
Waterloo,2013,Exit Weekday,146113
Waterloo,2013,Exit Saturday,92455
Waterloo,2013,Exit Sunday,53765
Waterloo,2013,Annual Entry + Exit,89398131
Watford,2013,Entry Weekday,2900
Watford,2013,Entry Saturday,1393
Watford,2013,Entry Sunday,833
Watford,2013,Exit Weekday,2693
Watford,2013,Exit Saturday,1352
Watford,2013,Exit Sunday,817
Watford,2013,Annual Entry + Exit,1655119
Wembley Central,2013,Entry Weekday,5850
Wembley Central,2013,Entry Saturday,4978
Wembley Central,2013,Entry Sunday,3634
Wembley Central,2013,Exit Weekday,8066
Wembley Central,2013,Exit Saturday,6572
Wembley Central,2013,Exit Sunday,4347
Wembley Central,2013,Annual Entry + Exit,4592227
Wembley Park,2013,Entry Weekday,18015
Wembley Park,2013,Entry Saturday,13514
Wembley Park,2013,Entry Sunday,11224
Wembley Park,2013,Exit Weekday,17760
Wembley Park,2013,Exit Saturday,13322
Wembley Park,2013,Exit Sunday,10616
Wembley Park,2013,Annual Entry + Exit,11735107
West Acton,2013,Entry Weekday,2828
West Acton,2013,Entry Saturday,1958
West Acton,2013,Entry Sunday,1170
West Acton,2013,Exit Weekday,2574
West Acton,2013,Exit Saturday,1714
West Acton,2013,Exit Sunday,1117
West Acton,2013,Annual Entry + Exit,1692583
West Brompton,2013,Entry Weekday,6519
West Brompton,2013,Entry Saturday,6475
West Brompton,2013,Entry Sunday,4057
West Brompton,2013,Exit Weekday,7288
West Brompton,2013,Exit Saturday,5916
West Brompton,2013,Exit Sunday,3959
West Brompton,2013,Annual Entry + Exit,4610447
West Finchley,2013,Entry Weekday,2436
West Finchley,2013,Entry Saturday,1312
West Finchley,2013,Entry Sunday,741
West Finchley,2013,Exit Weekday,2142
West Finchley,2013,Exit Saturday,1084
West Finchley,2013,Exit Sunday,752
West Finchley,2013,Annual Entry + Exit,1370913
West Ham,2013,Entry Weekday,5439
West Ham,2013,Entry Saturday,4448
West Ham,2013,Entry Sunday,3116
West Ham,2013,Exit Weekday,4860
West Ham,2013,Exit Saturday,4033
West Ham,2013,Exit Sunday,2888
West Ham,2013,Annual Entry + Exit,3400895
West Hampstead,2013,Entry Weekday,17027
West Hampstead,2013,Entry Saturday,12040
West Hampstead,2013,Entry Sunday,7218
West Hampstead,2013,Exit Weekday,15319
West Hampstead,2013,Exit Saturday,10163
West Hampstead,2013,Exit Sunday,6704
West Hampstead,2013,Annual Entry + Exit,10159492
West Harrow,2013,Entry Weekday,1866
West Harrow,2013,Entry Saturday,1054
West Harrow,2013,Entry Sunday,602
West Harrow,2013,Exit Weekday,1864
West Harrow,2013,Exit Saturday,1139
West Harrow,2013,Exit Sunday,638
West Harrow,2013,Annual Entry + Exit,1130886
West Kensington,2013,Entry Weekday,8447
West Kensington,2013,Entry Saturday,6101
West Kensington,2013,Entry Sunday,4277
West Kensington,2013,Exit Weekday,7321
West Kensington,2013,Exit Saturday,4873
West Kensington,2013,Exit Sunday,3868
West Kensington,2013,Annual Entry + Exit,5040507
West Ruislip,2013,Entry Weekday,2572
West Ruislip,2013,Entry Saturday,2238
West Ruislip,2013,Entry Sunday,1144
West Ruislip,2013,Exit Weekday,2390
West Ruislip,2013,Exit Saturday,1928
West Ruislip,2013,Exit Sunday,1029
West Ruislip,2013,Annual Entry + Exit,1600225
Westbourne Park,2013,Entry Weekday,6489
Westbourne Park,2013,Entry Saturday,4372
Westbourne Park,2013,Entry Sunday,2620
Westbourne Park,2013,Exit Weekday,5462
Westbourne Park,2013,Exit Saturday,3563
Westbourne Park,2013,Exit Sunday,2431
Westbourne Park,2013,Annual Entry + Exit,3734232
Westminster,2013,Entry Weekday,34336
Westminster,2013,Entry Saturday,33523
Westminster,2013,Entry Sunday,22928
Westminster,2013,Exit Weekday,34663
Westminster,2013,Exit Saturday,32866
Westminster,2013,Exit Sunday,21010
Westminster,2013,Annual Entry + Exit,23501317
White City,2013,Entry Weekday,12067
White City,2013,Entry Saturday,6878
White City,2013,Entry Sunday,4143
White City,2013,Exit Weekday,11772
White City,2013,Exit Saturday,6582
White City,2013,Exit Sunday,4172
White City,2013,Annual Entry + Exit,7221772
Whitechapel,2013,Entry Weekday,23676
Whitechapel,2013,Entry Saturday,13542
Whitechapel,2013,Entry Sunday,9108
Whitechapel,2013,Exit Weekday,23571
Whitechapel,2013,Exit Saturday,13545
Whitechapel,2013,Exit Sunday,9313
Whitechapel,2013,Annual Entry + Exit,14448854
Willesden Green,2013,Entry Weekday,13623
Willesden Green,2013,Entry Saturday,11208
Willesden Green,2013,Entry Sunday,6791
Willesden Green,2013,Exit Weekday,12768
Willesden Green,2013,Exit Saturday,9938
Willesden Green,2013,Exit Sunday,6502
Willesden Green,2013,Annual Entry + Exit,8560802
Willesden Junction,2013,Entry Weekday,6735
Willesden Junction,2013,Entry Saturday,4560
Willesden Junction,2013,Entry Sunday,2519
Willesden Junction,2013,Exit Weekday,6766
Willesden Junction,2013,Exit Saturday,4156
Willesden Junction,2013,Exit Sunday,2593
Willesden Junction,2013,Annual Entry + Exit,4170593
Wimbledon,2013,Entry Weekday,23148
Wimbledon,2013,Entry Saturday,15051
Wimbledon,2013,Entry Sunday,9210
Wimbledon,2013,Exit Weekday,22355
Wimbledon,2013,Exit Saturday,15401
Wimbledon,2013,Exit Sunday,9431
Wimbledon,2013,Annual Entry + Exit,14195582
Wimbledon Park,2013,Entry Weekday,3562
Wimbledon Park,2013,Entry Saturday,2601
Wimbledon Park,2013,Entry Sunday,1448
Wimbledon Park,2013,Exit Weekday,3225
Wimbledon Park,2013,Exit Saturday,2118
Wimbledon Park,2013,Exit Sunday,1362
Wimbledon Park,2013,Annual Entry + Exit,2128289
Wood Green,2013,Entry Weekday,19685
Wood Green,2013,Entry Saturday,15323
Wood Green,2013,Entry Sunday,11029
Wood Green,2013,Exit Weekday,18330
Wood Green,2013,Exit Saturday,14469
Wood Green,2013,Exit Sunday,10590
Wood Green,2013,Annual Entry + Exit,12442500
Wood Lane,2013,Entry Weekday,5049
Wood Lane,2013,Entry Saturday,4347
Wood Lane,2013,Entry Sunday,2594
Wood Lane,2013,Exit Weekday,5450
Wood Lane,2013,Exit Saturday,4748
Wood Lane,2013,Exit Sunday,2742
Wood Lane,2013,Annual Entry + Exit,3444011
Woodford,2013,Entry Weekday,9122
Woodford,2013,Entry Saturday,6220
Woodford,2013,Entry Sunday,3515
Woodford,2013,Exit Weekday,8897
Woodford,2013,Exit Saturday,5663
Woodford,2013,Exit Sunday,3413
Woodford,2013,Annual Entry + Exit,5585475
Woodside Park,2013,Entry Weekday,4482
Woodside Park,2013,Entry Saturday,2191
Woodside Park,2013,Entry Sunday,1454
Woodside Park,2013,Exit Weekday,4299
Woodside Park,2013,Exit Saturday,2246
Woodside Park,2013,Exit Sunday,1618
Woodside Park,2013,Annual Entry + Exit,2633565
Acton Town,2014,Entry Weekday,9379
Acton Town,2014,Entry Saturday,7119
Acton Town,2014,Entry Sunday,4824
Acton Town,2014,Exit Weekday,9418
Acton Town,2014,Exit Saturday,6863
Acton Town,2014,Exit Sunday,4944
Acton Town,2014,Annual Entry + Exit,6059017
Aldgate,2014,Entry Weekday,12779
Aldgate,2014,Entry Saturday,2985
Aldgate,2014,Entry Sunday,2429
Aldgate,2014,Exit Weekday,12967
Aldgate,2014,Exit Saturday,3951
Aldgate,2014,Exit Sunday,3455
Aldgate,2014,Annual Entry + Exit,7221566
Aldgate East,2014,Entry Weekday,19298
Aldgate East,2014,Entry Saturday,14234
Aldgate East,2014,Entry Sunday,11571
Aldgate East,2014,Exit Weekday,18545
Aldgate East,2014,Exit Saturday,12624
Aldgate East,2014,Exit Sunday,10075
Aldgate East,2014,Annual Entry + Exit,12248009
Alperton,2014,Entry Weekday,4804
Alperton,2014,Entry Saturday,3461
Alperton,2014,Entry Sunday,2541
Alperton,2014,Exit Weekday,5092
Alperton,2014,Exit Saturday,3557
Alperton,2014,Exit Sunday,2588
Alperton,2014,Annual Entry + Exit,3171235
Amersham,2014,Entry Weekday,3812
Amersham,2014,Entry Saturday,1822
Amersham,2014,Entry Sunday,1203
Amersham,2014,Exit Weekday,4543
Amersham,2014,Exit Saturday,1866
Amersham,2014,Exit Sunday,1075
Amersham,2014,Annual Entry + Exit,2439993
Angel,2014,Entry Weekday,29351
Angel,2014,Entry Saturday,23332
Angel,2014,Entry Sunday,14455
Angel,2014,Exit Weekday,30145
Angel,2014,Exit Saturday,24434
Angel,2014,Exit Sunday,14034
Angel,2014,Annual Entry + Exit,19217171
Archway,2014,Entry Weekday,14356
Archway,2014,Entry Saturday,10187
Archway,2014,Entry Sunday,6633
Archway,2014,Exit Weekday,13971
Archway,2014,Exit Saturday,8958
Archway,2014,Exit Sunday,6612
Archway,2014,Annual Entry + Exit,8943726
Arnos Grove,2014,Entry Weekday,7317
Arnos Grove,2014,Entry Saturday,6126
Arnos Grove,2014,Entry Sunday,4107
Arnos Grove,2014,Exit Weekday,7047
Arnos Grove,2014,Exit Saturday,5481
Arnos Grove,2014,Exit Sunday,3965
Arnos Grove,2014,Annual Entry + Exit,4713904
Arsenal,2014,Entry Weekday,4592
Arsenal,2014,Entry Saturday,4071
Arsenal,2014,Entry Sunday,2795
Arsenal,2014,Exit Weekday,4048
Arsenal,2014,Exit Saturday,3376
Arsenal,2014,Exit Sunday,2755
Arsenal,2014,Annual Entry + Exit,2900614
Baker Street,2014,Entry Weekday,51324
Baker Street,2014,Entry Saturday,33782
Baker Street,2014,Entry Sunday,24996
Baker Street,2014,Exit Weekday,50724
Baker Street,2014,Exit Saturday,33120
Baker Street,2014,Exit Sunday,23790
Baker Street,2014,Annual Entry + Exit,32175422
Balham,2014,Entry Weekday,20943
Balham,2014,Entry Saturday,16025
Balham,2014,Entry Sunday,9930
Balham,2014,Exit Weekday,21127
Balham,2014,Exit Saturday,15518
Balham,2014,Exit Sunday,10197
Balham,2014,Annual Entry + Exit,13471439
Bank & Monument,2014,Entry Weekday,96148
Bank & Monument,2014,Entry Saturday,23139
Bank & Monument,2014,Entry Sunday,13126
Bank & Monument,2014,Exit Weekday,95637
Bank & Monument,2014,Exit Saturday,21394
Bank & Monument,2014,Exit Sunday,11768
Bank & Monument,2014,Annual Entry + Exit,52306067
Barbican,2014,Entry Weekday,19773
Barbican,2014,Entry Saturday,7124
Barbican,2014,Entry Sunday,5090
Barbican,2014,Exit Weekday,20069
Barbican,2014,Exit Saturday,7502
Barbican,2014,Exit Sunday,5150
Barbican,2014,Annual Entry + Exit,11444738
Barking,2014,Entry Weekday,25756
Barking,2014,Entry Saturday,17373
Barking,2014,Entry Sunday,11500
Barking,2014,Exit Weekday,23987
Barking,2014,Exit Saturday,15390
Barking,2014,Exit Sunday,10599
Barking,2014,Annual Entry + Exit,15592496
Barkingside,2014,Entry Weekday,2390
Barkingside,2014,Entry Saturday,1151
Barkingside,2014,Entry Sunday,704
Barkingside,2014,Exit Weekday,2150
Barkingside,2014,Exit Saturday,1137
Barkingside,2014,Exit Sunday,726
Barkingside,2014,Annual Entry + Exit,1351966
Barons Court,2014,Entry Weekday,12540
Barons Court,2014,Entry Saturday,7497
Barons Court,2014,Entry Sunday,5236
Barons Court,2014,Exit Weekday,11854
Barons Court,2014,Exit Saturday,6367
Barons Court,2014,Exit Sunday,5070
Barons Court,2014,Annual Entry + Exit,7500664
Bayswater,2014,Entry Weekday,7933
Bayswater,2014,Entry Saturday,8633
Bayswater,2014,Entry Sunday,7352
Bayswater,2014,Exit Weekday,7762
Bayswater,2014,Exit Saturday,8543
Bayswater,2014,Exit Sunday,6669
Bayswater,2014,Annual Entry + Exit,5691226
Becontree,2014,Entry Weekday,5657
Becontree,2014,Entry Saturday,3540
Becontree,2014,Entry Sunday,2200
Becontree,2014,Exit Weekday,5359
Becontree,2014,Exit Saturday,3302
Becontree,2014,Exit Sunday,2085
Becontree,2014,Annual Entry + Exit,3395647
Belsize Park,2014,Entry Weekday,9829
Belsize Park,2014,Entry Saturday,6019
Belsize Park,2014,Entry Sunday,4731
Belsize Park,2014,Exit Weekday,9026
Belsize Park,2014,Exit Saturday,5691
Belsize Park,2014,Exit Sunday,4567
Belsize Park,2014,Annual Entry + Exit,5927817
Bermondsey,2014,Entry Weekday,14908
Bermondsey,2014,Entry Saturday,10827
Bermondsey,2014,Entry Sunday,7288
Bermondsey,2014,Exit Weekday,14340
Bermondsey,2014,Exit Saturday,10513
Bermondsey,2014,Exit Sunday,7458
Bermondsey,2014,Annual Entry + Exit,9379438
Bethnal Green,2014,Entry Weekday,24593
Bethnal Green,2014,Entry Saturday,19981
Bethnal Green,2014,Entry Sunday,14639
Bethnal Green,2014,Exit Weekday,23877
Bethnal Green,2014,Exit Saturday,19891
Bethnal Green,2014,Exit Sunday,14859
Bethnal Green,2014,Annual Entry + Exit,16076636
Blackfriars,2014,Entry Weekday,22895
Blackfriars,2014,Entry Saturday,10005
Blackfriars,2014,Entry Sunday,7615
Blackfriars,2014,Exit Weekday,22294
Blackfriars,2014,Exit Saturday,7849
Blackfriars,2014,Exit Sunday,5628
Blackfriars,2014,Annual Entry + Exit,13142562
Blackhorse Road,2014,Entry Weekday,13766
Blackhorse Road,2014,Entry Saturday,10592
Blackhorse Road,2014,Entry Sunday,7141
Blackhorse Road,2014,Exit Weekday,13037
Blackhorse Road,2014,Exit Saturday,9237
Blackhorse Road,2014,Exit Sunday,6773
Blackhorse Road,2014,Annual Entry + Exit,8633193
Bond Street,2014,Entry Weekday,25818
Bond Street,2014,Entry Saturday,29906
Bond Street,2014,Entry Sunday,17376
Bond Street,2014,Exit Weekday,34181
Bond Street,2014,Exit Saturday,23248
Bond Street,2014,Exit Sunday,14082
Bond Street,2014,Annual Entry + Exit,19799777
Borough,2014,Entry Weekday,8315
Borough,2014,Entry Saturday,5552
Borough,2014,Entry Sunday,3518
Borough,2014,Exit Weekday,8559
Borough,2014,Exit Saturday,6188
Borough,2014,Exit Sunday,3760
Borough,2014,Annual Entry + Exit,5309004
Boston Manor,2014,Entry Weekday,3766
Boston Manor,2014,Entry Saturday,2401
Boston Manor,2014,Entry Sunday,1700
Boston Manor,2014,Exit Weekday,3507
Boston Manor,2014,Exit Saturday,2183
Boston Manor,2014,Exit Sunday,1686
Boston Manor,2014,Annual Entry + Exit,2278211
Bounds Green,2014,Entry Weekday,10250
Bounds Green,2014,Entry Saturday,8224
Bounds Green,2014,Entry Sunday,5560
Bounds Green,2014,Exit Weekday,9887
Bounds Green,2014,Exit Saturday,7455
Bounds Green,2014,Exit Sunday,5540
Bounds Green,2014,Annual Entry + Exit,6564869
Bow Road,2014,Entry Weekday,9191
Bow Road,2014,Entry Saturday,6409
Bow Road,2014,Entry Sunday,4437
Bow Road,2014,Exit Weekday,8970
Bow Road,2014,Exit Saturday,5882
Bow Road,2014,Exit Sunday,4575
Bow Road,2014,Annual Entry + Exit,5765573
Brent Cross,2014,Entry Weekday,3773
Brent Cross,2014,Entry Saturday,2659
Brent Cross,2014,Entry Sunday,2161
Brent Cross,2014,Exit Weekday,3665
Brent Cross,2014,Exit Saturday,2494
Brent Cross,2014,Exit Sunday,2082
Brent Cross,2014,Annual Entry + Exit,2400107
Brixton,2014,Entry Weekday,45020
Brixton,2014,Entry Saturday,36889
Brixton,2014,Entry Sunday,25475
Brixton,2014,Exit Weekday,43899
Brixton,2014,Exit Saturday,36899
Brixton,2014,Exit Sunday,26050
Brixton,2014,Annual Entry + Exit,29373458
Bromley-by-Bow,2014,Entry Weekday,5550
Bromley-by-Bow,2014,Entry Saturday,3557
Bromley-by-Bow,2014,Entry Sunday,2555
Bromley-by-Bow,2014,Exit Weekday,5423
Bromley-by-Bow,2014,Exit Saturday,3180
Bromley-by-Bow,2014,Exit Sunday,2333
Bromley-by-Bow,2014,Annual Entry + Exit,3414885
Buckhurst Hill,2014,Entry Weekday,3447
Buckhurst Hill,2014,Entry Saturday,1905
Buckhurst Hill,2014,Entry Sunday,1007
Buckhurst Hill,2014,Exit Weekday,3474
Buckhurst Hill,2014,Exit Saturday,1777
Buckhurst Hill,2014,Exit Sunday,1007
Buckhurst Hill,2014,Annual Entry + Exit,2061303
Burnt Oak,2014,Entry Weekday,6727
Burnt Oak,2014,Entry Saturday,4231
Burnt Oak,2014,Entry Sunday,2852
Burnt Oak,2014,Exit Weekday,6399
Burnt Oak,2014,Exit Saturday,3955
Burnt Oak,2014,Exit Sunday,2857
Burnt Oak,2014,Annual Entry + Exit,4083381
Caledonian Road,2014,Entry Weekday,9614
Caledonian Road,2014,Entry Saturday,7080
Caledonian Road,2014,Entry Sunday,4884
Caledonian Road,2014,Exit Weekday,9129
Caledonian Road,2014,Exit Saturday,6219
Caledonian Road,2014,Exit Sunday,4775
Caledonian Road,2014,Annual Entry + Exit,6003408
Camden Town,2014,Entry Weekday,30646
Camden Town,2014,Entry Saturday,38310
Camden Town,2014,Entry Sunday,17679
Camden Town,2014,Exit Weekday,32424
Camden Town,2014,Exit Saturday,45865
Camden Town,2014,Exit Sunday,33767
Camden Town,2014,Annual Entry + Exit,23369124
Canada Water,2014,Entry Weekday,17237
Canada Water,2014,Entry Saturday,16620
Canada Water,2014,Entry Sunday,11394
Canada Water,2014,Exit Weekday,17384
Canada Water,2014,Exit Saturday,16307
Canada Water,2014,Exit Sunday,11367
Canada Water,2014,Annual Entry + Exit,11814216
Canary Wharf,2014,Entry Weekday,87683
Canary Wharf,2014,Entry Saturday,31337
Canary Wharf,2014,Entry Sunday,21275
Canary Wharf,2014,Exit Weekday,93712
Canary Wharf,2014,Exit Saturday,32810
Canary Wharf,2014,Exit Sunday,22461
Canary Wharf,2014,Annual Entry + Exit,51809003
Canning Town,2014,Entry Weekday,15808
Canning Town,2014,Entry Saturday,12615
Canning Town,2014,Entry Sunday,8622
